uniprot	pca0	pca1	pca2	pca3	pca4	pca5
PATE1	1.82690022770023	1.4224692641812253	0.910534022262526	2.6208354193600063	1.8703604011090929	2.326701970778177
PCDA6	0.4321871760444489	2.5983569581224613	1.6429042471911832	2.514278673336547	2.161690853846857	1.6445904454494906
PCDG4	0.49490434801969796	2.6726068655832744	1.9043723063019316	2.236195692010819	2.210970123589167	1.5624963296094527
PCF11	3.1402622218679643	2.1127752838707914	2.708037574558658	2.3709309060177173	1.1762540226770908	2.5563963048344474
PAK6	3.0016287064995777	1.6995593318298052	2.912939836300205	2.4949487945583226	2.181128892877809	2.3675407053426194
PDX1	3.3822781936267186	2.652447917773619	2.3729490761973424	2.195648310579453	1.24717271423396	1.7653609379761055
PCDBB	0.49490434801969796	2.6726068655832744	1.9043723063019316	2.236195692010819	2.210970123589167	1.5624963296094527
PCDBC	0.49490434801969796	2.6726068655832744	1.9043723063019316	2.236195692010819	2.210970123589167	1.5624963296094527
PAL4D	2.476652583655957	1.322162696425945	2.0331852671610484	1.8803617019193746	2.305697740011081	1.6794701906635705
PGFRL	1.5777448705503874	1.8653383726887252	0.7446692783181392	3.340535987377857	2.0538233899560248	2.176755316984954
PDYN	1.8273610723874492	1.4672908855500335	1.0194048993201317	2.7962405926732785	1.8965751036507332	2.558663986503093
PDPK2	2.324540957374396	1.6069248039878132	3.174585416759564	2.429563987509007	2.573393649732932	2.3780642451128706
PGSF1	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
PLPP7	1.5664895377799763	2.564019112260344	2.9464626860752343	1.5186932834891005	1.6808165653811862	2.242459930192102
PO4F3	3.223202973203421	2.5427063364852787	1.8809859633525479	1.77852294566142	1.4087436060430387	1.5977348380741063
PO3F4	3.215216222166927	2.7534269137195624	2.045775893828416	1.9140591128635116	1.041842310026601	2.219925756776627
PMA6E	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
PIGB	0.8356439025618547	2.303044919309078	2.3624529592142935	1.432267128163915	2.2041777865758	2.4798227007908826
PLCD4	2.667044674143514	2.5517022815746047	2.667955379227945	2.535895550049116	2.7845327768496646	1.660739500027971
PLBL1	1.5872834499795014	1.62480651504811	0.9968040882564508	2.7098845134959184	1.8902487982967817	2.4414915071155834
PPBN	1.1973064445624648	2.622703481874951	1.2182977686150676	2.8231107329327245	2.8317487903742244	2.4677842382236026
PPTC7	2.4358048279788025	1.7028734197185802	1.6442753785982436	1.6562747010847165	2.7302309236069506	2.629949343666693
PRD14	3.6496700313777306	3.8746900232091552	1.625498369371991	2.012370617250171	2.5445377744504194	2.203638829081716
PPR21	2.5172115376961592	1.5209935718835497	2.390628767721562	2.2270759823087296	2.000209895914492	2.421127053302439
PPR18	2.791764679423437	1.3698795192345838	2.864877419324161	2.5240106717139996	2.112350237313935	1.8853148839980314
KKCC2	3.116885599398496	1.6766179284281975	3.2183645997500996	2.6939613122558885	2.135671157479966	2.4727577710532707
KNOP1	2.974795658240832	2.1797408228159707	2.3942782564624405	2.2078645857594315	1.2504034768005443	2.4379614512902164
KLKB1	1.5849814077712403	1.8507614633320064	0.7199965191872251	3.4110957293448045	2.129239955455208	2.3145483728624536
LRRN2	0.4982034288377597	2.5909463519355698	1.5606630391251892	2.4371144165920686	2.108651473162886	1.8327290570663117
LRRN3	0.4982034288377597	2.5909463519355698	1.5606630391251892	2.4371144165920686	2.108651473162886	1.8327290570663117
MB3L5	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
MBNL1	3.3333032305424903	2.9367074943672113	2.2641339896948662	2.7124820417524567	3.232653950269761	1.9488351201196559
MAGB3	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
M4A4A	1.0296775665815747	2.221432535579868	2.371222508575192	1.2058313042519537	2.0594678712776524	2.0359227587454174
LV211	1.1973522600184179	1.7938097907069985	1.3234282221983595	2.6999167419287335	1.9488667027373656	1.9893221128720922
M14OS	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
MCE1	2.6537493219518824	1.6981102334072204	1.9493959942548027	1.7797720674790027	2.122962381786169	2.604540200918321
MAGL2	3.0242539138302016	2.2663282533591182	2.0126099953216943	1.6413625838096464	1.5587832893366222	1.4096197389872736
LV743	1.1973522600184179	1.7938097907069985	1.3234282221983595	2.6999167419287335	1.9488667027373656	1.9893221128720922
NPHP4	2.9561638590738104	1.7227631973827913	2.8515081896620202	2.635554090903457	1.997856937405247	1.6512250806803401
MAGT1	0.0964167125742943	2.5810711732310674	2.108317568908406	2.4299845536049953	1.9184860436478766	2.3571399971923435
LYNX1	0.9045507603597243	2.02249788019234	1.5626217154196111	2.7511415729781827	1.9814322819658499	1.9207807169772084
NDUA4	1.3825151368337785	2.209687646715351	3.2844296756264946	1.5905491633222386	1.9225839222308307	2.625549259033958
NQO2	2.8752987663440304	2.058460718015353	2.333747860428626	2.3316319637054863	3.007120538651172	2.210768879579674
NEGR1	1.1695284505799028	2.3758487665948436	1.8021237731519097	3.3832545202256163	1.993823366975889	1.6929454274159137
NOP58	2.974795658240832	2.1797408228159707	2.3942782564624405	2.2078645857594315	1.2504034768005443	2.4379614512902164
NDKA	3.3424611577695034	2.3620968850601556	2.98961979041363	2.7362721898716416	2.3210415503492348	2.8582120458951
NEIL1	2.941912521812519	1.8206120263809857	2.0528688897073097	1.9550373885358208	1.9897689322701555	1.4810670028193398
NPL	2.476652583655957	1.322162696425945	2.0331852671610484	1.8803617019193746	2.305697740011081	1.6794701906635705
NDUA5	1.9715947848255024	1.6216268730118009	2.4230039444558664	1.549684896448885	2.130709380833033	2.389009793168238
NEIL2	3.3663677500638545	2.9669522628221805	2.0599197706820025	2.118790963074592	2.5501511893612916	2.9470842924899117
LYPA1	2.2113443305938243	2.0036282432405828	2.736474242719556	2.1100249773537656	2.0605290090172272	1.6815832631474834
MAOX	2.871256981505012	1.747825094570824	2.6677902803316362	2.465849614844263	2.5491375953100563	2.322991180439065
MAPK3	3.1194712544244525	1.734126737398921	3.2517873384269884	2.7976473482558895	2.0979953919177876	2.8304336464003352
MARCO	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
LYPD6	1.2874497308394939	1.7636755353854072	1.7248251982503588	2.9244059078872824	2.151520100488243	1.5621115265033327
LYPD8	1.1203877593797018	1.8646545313313505	1.3976520158814327	2.642816710171341	1.9461896962808836	2.0166763453038543
MARE1	2.791764679423437	1.3698795192345838	2.864877419324161	2.5240106717139996	2.112350237313935	1.8853148839980314
MAP12	2.4358048279788025	1.7028734197185802	1.6442753785982436	1.6562747010847165	2.7302309236069506	2.629949343666693
NEK7	3.275813056031862	1.9637096060063344	3.1653341508751387	2.762541567057476	2.663711232599457	2.6507232633157773
NDUAD	1.507345609637246	2.4552627153774407	2.9336258198080207	1.340541460664686	1.7964228425257416	2.5804781407692152
NT5C	2.7933442188219755	1.7059546586683203	2.558142184817947	2.502003943742967	2.8423764254664414	2.4354812405349784
MEX3A	3.3328423858552707	2.8918858729984027	2.1552631126372606	2.5370768684391845	3.2064392477281207	1.7168731043947398
MENT	2.218581434401642	1.4603913333311276	1.627246162776303	2.684288419025954	1.810919940897337	2.462591706811993
MISSL	2.586047535857118	1.5226290578605366	2.4279518227060946	2.1431912495057603	1.829448240492981	2.532592034698891
MET27	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
MRP6	0.7966305638172708	2.8131803710031504	3.2748163745431356	2.530762919630413	2.397996166498296	2.366554194553746
MP2K7	3.285242744314812	1.9587688255408564	3.1393644296530376	2.69908428243917	2.6213383893640714	2.7309395234275464
MSH6	3.067087742592743	2.072809322599105	2.7361627435789053	2.4033920167045775	1.5850436025290011	3.014430347353948
MOD5	3.073190355177635	2.2961228609907653	2.7618298507483026	2.6246690176608443	3.675581690392418	3.242250182674514
MTCH2	1.2833942014902493	2.3553292998029116	2.668256175765617	1.4211468596140913	2.3462105383990064	2.0169238933138747
NR3L1	0.26229836174158305	2.7444263777217124	1.679623278632949	2.589868057262904	2.108839691991844	1.5942326934776354
NUD18	2.43497462360512	1.7347398156714	1.5940046009178235	1.7104014137929424	2.6901428519126207	2.516792029882288
OFCC1	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
OGG1	2.6011022023302464	1.6871934156439716	1.7638984833103424	1.6069180224093633	1.9019252989414268	2.2755783450383373
NUDC3	2.468665832619463	1.5328832736602287	2.1979751976369166	2.015897869121466	1.938796443994643	2.3016611093660915
O10A3	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
ODP2	2.6680769459721225	1.762744060439524	2.444779213308909	2.3626269630527834	2.2842431299299397	2.441241322778387
OTOP1	0.869322941702966	2.295546702965665	2.631179399539862	1.253010771398972	2.1536031646761997	1.8753385564260778
O13C7	0.9318877760993305	2.2728014113128707	2.4883689030537894	1.3015927287274809	2.132319070638871	1.8655685175217283
OR4CB	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
OR1L4	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
OTU1	2.837604569033511	2.2016891193958203	1.7305492477089208	1.9510756953310056	3.4953176547330944	2.2374463602759844
ODAPH	2.0595062139783447	1.3506497520427874	1.1352830499315085	2.267163054107921	1.972490832706416	2.294965606909994
OR4K3	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
OR4S2	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
OR8H3	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
PALD	2.635727804079255	1.4319042777142856	2.525148380005843	2.2974870668374074	2.1441268482020024	1.8470962905655697
OR8J2	0.4875010933866295	2.4359163004810966	1.9959482469203003	1.8560760029987315	1.8525300016265245	2.126749718913545
PAPP1	1.8240915253487968	2.432496282264266	0.4197251225524026	3.269835452899611	2.9660189433627377	2.4462589461516417
OR1L1	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
PAR11	2.5517155470008994	1.7729801767622109	1.9718779611853867	1.5677424008674954	1.960355849168774	2.270889254393958
PAQR2	1.0333434617501742	3.001469001667078	2.298782228505735	1.3927298417908673	2.9226497805557803	2.1610989841708452
PA24F	1.9733188317567822	1.97323495029841	2.384342760903003	2.0169452213693853	3.0140676294425828	1.8380046669600865
PCX3	1.0172975767019745	2.371727219577859	2.710846542404915	1.8625367864693714	1.8657525219470292	2.3307815773123486
PANK3	2.559108637536734	1.2793227219598426	2.388688343486696	2.086110940693082	2.656646458742696	2.30932163952828
PDCD2	3.2021645573660713	3.0664304155967734	1.4667004195742361	1.624053146363495	2.5592113692593985	2.5391085905773974
P5I11	1.326868063618805	2.2290629668150683	2.861371776390824	1.5659644529746788	1.970559960000834	2.2716909810124037
PARN	3.1623992119526307	2.0885648351645356	2.784276778227042	2.7035270190716916	2.3368221892950714	2.5833392179538217
PAHO	2.0595062139783447	1.3506497520427874	1.1352830499315085	2.267163054107921	1.972490832706416	2.294965606909994
PAL4G	2.476652583655957	1.322162696425945	2.0331852671610484	1.8803617019193746	2.305697740011081	1.6794701906635705
PACR	0.2233040204711798	2.7008958746872915	2.2976106235229894	2.8162625771663587	1.6125500952914082	2.1347159368327313
PDILT	1.5362235383802738	1.6638445412684824	1.0742793771030603	2.600341113096184	1.8390355122337585	2.3838744345054415
OXYR	0.41067124671375077	2.69913790755558	2.6068715992728544	2.425955008587599	1.6911473286464036	2.0558794552268678
PDZD7	2.6513257801639627	2.0211543890963046	1.7984090931830756	2.0853323649870705	2.138581556752469	1.6898768656611163
PDLI2	3.197398786990104	2.3171852039169663	2.4757886546464807	2.422574677144992	2.7707454572089585	1.9086495135916766
MSI2H	2.813063792396679	1.6770332962904946	2.6309146180589376	2.6725035084315873	2.296834369059437	1.637027950080285
MTAP	2.898724056094711	1.639001673363781	2.386217272137418	2.02520693629624	2.0350539558371428	2.037485322021886
NB5R3	2.3169342814138014	1.6769269049338653	3.2610031499568155	2.433402931291854	2.2036027811717855	2.40443903435764
MYLK3	2.7181838579600317	1.3890643032481829	2.8806514563314907	2.503236305611115	2.4950755669336173	2.4769477394302792
NAC1	0.7095622082347337	3.1312687711806397	2.4518111908894142	2.645808267222904	2.585042276427133	1.9848564329564973
NAC3	0.6724309789277985	2.9004557272552747	2.4655427061903783	2.488880866193072	3.0801253916778797	1.430284951683591
NAT14	1.651682460177759	3.001146539791537	2.1668171026496865	0.9057220345835739	1.6755597827395707	2.136265786996859
NAA35	2.635727804079255	1.4319042777142856	2.525148380005843	2.2974870668374074	2.1441268482020024	1.8470962905655697
NACAM	3.781838314338747	3.1891178355551397	2.533859116049641	2.595513806551118	0.9992192394114641	1.5690379577776894
MYO19	2.402735698272821	1.7620729355749791	3.1196312217345636	2.6965511954576016	2.800457945016421	1.6210187210656783
MYLIP	2.341555252976422	2.78859332834074	2.362930834389438	2.105677311536326	3.4646161343322657	2.127139065805359
NKRF	3.437440354561531	3.044967812924874	2.10091969562762	1.9389081672409965	0.6411813143466703	2.2336711170634955
NH2L1	2.869492384396664	1.8331240864421587	2.460240202674809	2.1349037384529685	1.5155015664371727	2.423185000611231
NKX28	2.7289588410253467	1.9879384743636572	1.6406160522201572	1.5036582243606338	1.6314503699500185	1.9905510976426992
NEUL	2.8416719907529235	1.8920216156177818	2.0973593912025152	2.0582330084304696	3.1748478641521025	2.525024074672379
NNRE	2.4950547528306184	1.7829611735789521	2.296125853693285	2.500634488662344	2.5999370542908875	3.1892364877117094
NEUL4	2.853827529449574	1.8199055783166993	2.6147380349141924	2.764681023097769	2.2973118152612426	1.3417590720469317
NOSIP	2.940417573280354	1.7589974704518136	2.648203759913035	2.315038920829979	1.982831267529726	1.9741804965910852
NDUF5	1.9384836813329842	1.6705555826834129	2.249854699896699	1.6722180117517347	2.397639286222539	2.61676208476918
NDUF6	2.367745580670769	1.8634734511631859	2.518549262295862	1.9196803333695214	2.136371922990558	1.8162989917678236
NKG7	0.9318877760993305	2.2728014113128707	2.4883689030537894	1.3015927287274809	2.132319070638871	1.8655685175217283
NFIX	3.43790119924875	3.089789434293682	2.209790572685226	2.114313340554269	0.6673960168883104	2.465633132788412
NOVA2	2.875674722897303	2.3253824759035315	1.7781047566015629	2.038462282051284	1.6740300929687195	1.829336085570133
NFRKB	3.5548220577991865	3.0347135971251817	2.330896320696798	2.066201547625291	0.5318331108450083	2.464602042396295
NU4M	1.1065190578600446	2.155021902595511	2.6713608147701278	1.2215355913331836	2.219717720083212	2.4589542495240755
NU107	2.413745494101883	2.1185515002033917	3.0058555366465614	2.188054636335624	1.6413184458154562	2.566033560923089
NUAK2	2.7866510639259974	1.8059641160506648	2.6961201742883576	2.3900096559020287	2.694755909834312	3.407407448104297
NUBP2	3.093368104608275	1.8246826729601726	2.6580521764725837	2.3912959744073516	2.7365214991288225	2.1208920636784545
NT5D3	2.43497462360512	1.7347398156714	1.5940046009178235	1.7104014137929424	2.6901428519126207	2.516792029882288
NUA4L	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
OSCP1	1.6174778101179879	1.8172275105504556	2.2617167812140284	1.6292718694436514	2.2001577314693233	1.8064251904623572
OSBL7	1.8997916276227031	1.8504512127565063	3.1336556061434444	2.2890027736448393	2.268120523303764	1.5996624548311926
OGFD1	2.878244906383605	1.958832757663798	1.9781389223863783	1.913143358489144	2.5061100165649886	1.8150271211166067
OLIG1	3.05568015705641	2.5988637110624135	1.4449419039260158	1.3215285746322065	1.1771984992940392	1.8203376411497119
PSPHL	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
